Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1	producer-gw-root	0	dev=net(0)	InInterests	176.8	0	221	0
1	producer-gw-root	0	dev=net(0)	OutInterests	0	0	0	0
1	producer-gw-root	0	dev=net(0)	DropInterests	0	0	0	0
1	producer-gw-root	0	dev=net(0)	InNacks	0	0	0	0
1	producer-gw-root	0	dev=net(0)	OutNacks	0	0	0	0
1	producer-gw-root	0	dev=net(0)	DropNacks	0	0	0	0
1	producer-gw-root	0	dev=net(0)	InData	0	0	0	0
1	producer-gw-root	0	dev=net(0)	OutData	176.8	198.037	221	247.546
1	producer-gw-root	0	dev=net(0)	DropData	0	0	0	0
1	producer-gw-root	0	dev=net(0)	InSatisfiedInterests	176.8	0	221	0
1	producer-gw-root	0	dev=net(0)	InTimedOutInterests	0	0	0	0
1	producer-gw-root	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
1	producer-gw-root	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
1	producer-gw-root	1	dev=local(1)	InInterests	0	0	0	0
1	producer-gw-root	1	dev=local(1)	OutInterests	176.8	0	221	0
1	producer-gw-root	1	dev=local(1)	DropInterests	0	0	0	0
1	producer-gw-root	1	dev=local(1)	InNacks	0	0	0	0
1	producer-gw-root	1	dev=local(1)	OutNacks	0	0	0	0
1	producer-gw-root	1	dev=local(1)	DropNacks	0	0	0	0
1	producer-gw-root	1	dev=local(1)	InData	176.8	0	221	0
1	producer-gw-root	1	dev=local(1)	OutData	0	0	0	0
1	producer-gw-root	1	dev=local(1)	DropData	0	0	0	0
1	producer-gw-root	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
1	producer-gw-root	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1	producer-gw-root	1	dev=local(1)	OutSatisfiedInterests	176.8	0	221	0
1	producer-gw-root	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1	producer-gw-root	-1	all	SatisfiedInterests	176.8	0	221	0
1	producer-gw-root	-1	all	TimedOutInterests	0	0	0	0
1	root2	0	dev=net(0)	InInterests	0	0	0	0
1	root2	0	dev=net(0)	OutInterests	184	7.36719	230	9.20898
1	root2	0	dev=net(0)	DropInterests	0	0	0	0
1	root2	0	dev=net(0)	InNacks	0	0	0	0
1	root2	0	dev=net(0)	OutNacks	0	0	0	0
1	root2	0	dev=net(0)	DropNacks	0	0	0	0
1	root2	0	dev=net(0)	InData	168.8	0	211	0
1	root2	0	dev=net(0)	OutData	0	0	0	0
1	root2	0	dev=net(0)	DropData	0	0	0	0
1	root2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
1	root2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
1	root2	0	dev=net(0)	OutSatisfiedInterests	168.8	0	211	0
1	root2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
1	root2	1	dev=net(1)	InInterests	184	0	230	0
1	root2	1	dev=net(1)	OutInterests	0	0	0	0
1	root2	1	dev=net(1)	DropInterests	0	0	0	0
1	root2	1	dev=net(1)	InNacks	0	0	0	0
1	root2	1	dev=net(1)	OutNacks	0	0	0	0
1	root2	1	dev=net(1)	DropNacks	0	0	0	0
1	root2	1	dev=net(1)	InData	0	0	0	0
1	root2	1	dev=net(1)	OutData	168.8	189.076	211	236.345
1	root2	1	dev=net(1)	DropData	0	0	0	0
1	root2	1	dev=net(1)	InSatisfiedInterests	168.8	0	211	0
1	root2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	root2	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
1	root2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	root2	-1	all	SatisfiedInterests	168.8	0	211	0
1	root2	-1	all	TimedOutInterests	0	0	0	0
1	root3	0	dev=net(0)	InInterests	0	0	0	0
1	root3	0	dev=net(0)	OutInterests	191.2	7.65547	239	9.56934
1	root3	0	dev=net(0)	DropInterests	0	0	0	0
1	root3	0	dev=net(0)	InNacks	0	0	0	0
1	root3	0	dev=net(0)	OutNacks	0	0	0	0
1	root3	0	dev=net(0)	DropNacks	0	0	0	0
1	root3	0	dev=net(0)	InData	160.8	0	201	0
1	root3	0	dev=net(0)	OutData	0	0	0	0
1	root3	0	dev=net(0)	DropData	0	0	0	0
1	root3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
1	root3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
1	root3	0	dev=net(0)	OutSatisfiedInterests	160.8	0	201	0
1	root3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
1	root3	2	dev=net(2)	InInterests	191.2	0	239	0
1	root3	2	dev=net(2)	OutInterests	0	0	0	0
1	root3	2	dev=net(2)	DropInterests	0	0	0	0
1	root3	2	dev=net(2)	InNacks	0	0	0	0
1	root3	2	dev=net(2)	OutNacks	0	0	0	0
1	root3	2	dev=net(2)	DropNacks	0	0	0	0
1	root3	2	dev=net(2)	InData	0	0	0	0
1	root3	2	dev=net(2)	OutData	160.8	180.115	201	225.144
1	root3	2	dev=net(2)	DropData	0	0	0	0
1	root3	2	dev=net(2)	InSatisfiedInterests	160.8	0	201	0
1	root3	2	dev=net(2)	InTimedOutInterests	0	0	0	0
1	root3	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
1	root3	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
1	root3	-1	all	SatisfiedInterests	160.8	0	201	0
1	root3	-1	all	TimedOutInterests	0	0	0	0
1	router-1-1	0	dev=net(0)	InInterests	0	0	0	0
1	router-1-1	0	dev=net(0)	OutInterests	198.4	7.94375	248	9.92969
1	router-1-1	0	dev=net(0)	DropInterests	0	0	0	0
1	router-1-1	0	dev=net(0)	InNacks	0	0	0	0
1	router-1-1	0	dev=net(0)	OutNacks	0	0	0	0
1	router-1-1	0	dev=net(0)	DropNacks	0	0	0	0
1	router-1-1	0	dev=net(0)	InData	153.6	0	192	0
1	router-1-1	0	dev=net(0)	OutData	0	0	0	0
1	router-1-1	0	dev=net(0)	DropData	0	0	0	0
1	router-1-1	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
1	router-1-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
1	router-1-1	0	dev=net(0)	OutSatisfiedInterests	153.6	0	192	0
1	router-1-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
1	router-1-1	1	dev=net(1)	InInterests	198.4	0	248	0
1	router-1-1	1	dev=net(1)	OutInterests	0	0	0	0
1	router-1-1	1	dev=net(1)	DropInterests	0	0	0	0
1	router-1-1	1	dev=net(1)	InNacks	0	0	0	0
1	router-1-1	1	dev=net(1)	OutNacks	0	0	0	0
1	router-1-1	1	dev=net(1)	DropNacks	0	0	0	0
1	router-1-1	1	dev=net(1)	InData	0	0	0	0
1	router-1-1	1	dev=net(1)	OutData	153.6	172.05	192	215.062
1	router-1-1	1	dev=net(1)	DropData	0	0	0	0
1	router-1-1	1	dev=net(1)	InSatisfiedInterests	153.6	0	192	0
1	router-1-1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
1	router-1-1	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
1	router-1-1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
1	router-1-1	-1	all	SatisfiedInterests	153.6	0	192	0
1	router-1-1	-1	all	TimedOutInterests	0	0	0	0
1	good-leaf-2	0	dev=net(0)	InInterests	0	0	0	0
1	good-leaf-2	0	dev=net(0)	OutInterests	204.8	8.20078	256	10.251
1	good-leaf-2	0	dev=net(0)	DropInterests	0	0	0	0
1	good-leaf-2	0	dev=net(0)	InNacks	0	0	0	0
1	good-leaf-2	0	dev=net(0)	OutNacks	0	0	0	0
1	good-leaf-2	0	dev=net(0)	DropNacks	0	0	0	0
1	good-leaf-2	0	dev=net(0)	InData	145.6	0	182	0
1	good-leaf-2	0	dev=net(0)	OutData	0	0	0	0
1	good-leaf-2	0	dev=net(0)	DropData	0	0	0	0
1	good-leaf-2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
1	good-leaf-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
1	good-leaf-2	0	dev=net(0)	OutSatisfiedInterests	145.6	0	182	0
1	good-leaf-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
1	good-leaf-2	1	dev=local(1)	InInterests	204.8	0	256	0
1	good-leaf-2	1	dev=local(1)	OutInterests	0	0	0	0
1	good-leaf-2	1	dev=local(1)	DropInterests	0	0	0	0
1	good-leaf-2	1	dev=local(1)	InNacks	0	0	0	0
1	good-leaf-2	1	dev=local(1)	OutNacks	0	0	0	0
1	good-leaf-2	1	dev=local(1)	DropNacks	0	0	0	0
1	good-leaf-2	1	dev=local(1)	InData	0	0	0	0
1	good-leaf-2	1	dev=local(1)	OutData	145.6	0	182	0
1	good-leaf-2	1	dev=local(1)	DropData	0	0	0	0
1	good-leaf-2	1	dev=local(1)	InSatisfiedInterests	145.6	0	182	0
1	good-leaf-2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
1	good-leaf-2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
1	good-leaf-2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
1	good-leaf-2	-1	all	SatisfiedInterests	145.6	0	182	0
1	good-leaf-2	-1	all	TimedOutInterests	0	0	0	0
2	producer-gw-root	0	dev=net(0)	InInterests	744.96	0	887	0
2	producer-gw-root	0	dev=net(0)	OutInterests	0	0	0	0
2	producer-gw-root	0	dev=net(0)	DropInterests	0	0	0	0
2	producer-gw-root	0	dev=net(0)	InNacks	0	0	0	0
2	producer-gw-root	0	dev=net(0)	OutNacks	0	0	0	0
2	producer-gw-root	0	dev=net(0)	DropNacks	0	0	0	0
2	producer-gw-root	0	dev=net(0)	InData	0	0	0	0
2	producer-gw-root	0	dev=net(0)	OutData	744.96	835.109	887	994.377
2	producer-gw-root	0	dev=net(0)	DropData	0	0	0	0
2	producer-gw-root	0	dev=net(0)	InSatisfiedInterests	744.96	0	887	0
2	producer-gw-root	0	dev=net(0)	InTimedOutInterests	0	0	0	0
2	producer-gw-root	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
2	producer-gw-root	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
2	producer-gw-root	1	dev=local(1)	InInterests	0	0	0	0
2	producer-gw-root	1	dev=local(1)	OutInterests	744.96	0	887	0
2	producer-gw-root	1	dev=local(1)	DropInterests	0	0	0	0
2	producer-gw-root	1	dev=local(1)	InNacks	0	0	0	0
2	producer-gw-root	1	dev=local(1)	OutNacks	0	0	0	0
2	producer-gw-root	1	dev=local(1)	DropNacks	0	0	0	0
2	producer-gw-root	1	dev=local(1)	InData	744.96	0	887	0
2	producer-gw-root	1	dev=local(1)	OutData	0	0	0	0
2	producer-gw-root	1	dev=local(1)	DropData	0	0	0	0
2	producer-gw-root	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
2	producer-gw-root	1	dev=local(1)	InTimedOutInterests	0	0	0	0
2	producer-gw-root	1	dev=local(1)	OutSatisfiedInterests	744.96	0	887	0
2	producer-gw-root	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
2	producer-gw-root	-1	all	SatisfiedInterests	744.96	0	887	0
2	producer-gw-root	-1	all	TimedOutInterests	0	0	0	0
2	root2	0	dev=net(0)	InInterests	0	0	0	0
2	root2	0	dev=net(0)	OutInterests	746.4	30.5586	887	36.3564
2	root2	0	dev=net(0)	DropInterests	0	0	0	0
2	root2	0	dev=net(0)	InNacks	0	0	0	0
2	root2	0	dev=net(0)	OutNacks	0	0	0	0
2	root2	0	dev=net(0)	DropNacks	0	0	0	0
2	root2	0	dev=net(0)	InData	744.16	0	888	0
2	root2	0	dev=net(0)	OutData	0	0	0	0
2	root2	0	dev=net(0)	DropData	0	0	0	0
2	root2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
2	root2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
2	root2	0	dev=net(0)	OutSatisfiedInterests	744.16	0	888	0
2	root2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
2	root2	1	dev=net(1)	InInterests	746.4	0	887	0
2	root2	1	dev=net(1)	OutInterests	0	0	0	0
2	root2	1	dev=net(1)	DropInterests	0	0	0	0
2	root2	1	dev=net(1)	InNacks	0	0	0	0
2	root2	1	dev=net(1)	OutNacks	0	0	0	0
2	root2	1	dev=net(1)	DropNacks	0	0	0	0
2	root2	1	dev=net(1)	InData	0	0	0	0
2	root2	1	dev=net(1)	OutData	744.16	834.206	888	995.488
2	root2	1	dev=net(1)	DropData	0	0	0	0
2	root2	1	dev=net(1)	InSatisfiedInterests	744.16	0	888	0
2	root2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
2	root2	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
2	root2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
2	root2	-1	all	SatisfiedInterests	744.16	0	888	0
2	root2	-1	all	TimedOutInterests	0	0	0	0
2	root3	0	dev=net(0)	InInterests	0	0	0	0
2	root3	0	dev=net(0)	OutInterests	747.84	30.6233	887	36.3652
2	root3	0	dev=net(0)	DropInterests	0	0	0	0
2	root3	0	dev=net(0)	InNacks	0	0	0	0
2	root3	0	dev=net(0)	OutNacks	0	0	0	0
2	root3	0	dev=net(0)	DropNacks	0	0	0	0
2	root3	0	dev=net(0)	InData	742.56	0	888	0
2	root3	0	dev=net(0)	OutData	0	0	0	0
2	root3	0	dev=net(0)	DropData	0	0	0	0
2	root3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
2	root3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
2	root3	0	dev=net(0)	OutSatisfiedInterests	742.56	0	888	0
2	root3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
2	root3	2	dev=net(2)	InInterests	747.84	0	887	0
2	root3	2	dev=net(2)	OutInterests	0	0	0	0
2	root3	2	dev=net(2)	DropInterests	0	0	0	0
2	root3	2	dev=net(2)	InNacks	0	0	0	0
2	root3	2	dev=net(2)	OutNacks	0	0	0	0
2	root3	2	dev=net(2)	DropNacks	0	0	0	0
2	root3	2	dev=net(2)	InData	0	0	0	0
2	root3	2	dev=net(2)	OutData	742.56	832.406	888	995.479
2	root3	2	dev=net(2)	DropData	0	0	0	0
2	root3	2	dev=net(2)	InSatisfiedInterests	742.56	0	888	0
2	root3	2	dev=net(2)	InTimedOutInterests	0	0	0	0
2	root3	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
2	root3	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
2	root3	-1	all	SatisfiedInterests	742.56	0	888	0
2	root3	-1	all	TimedOutInterests	0	0	0	0
2	router-1-1	0	dev=net(0)	InInterests	0	0	0	0
2	router-1-1	0	dev=net(0)	OutInterests	749.28	30.688	887	36.374
2	router-1-1	0	dev=net(0)	DropInterests	0	0	0	0
2	router-1-1	0	dev=net(0)	InNacks	0	0	0	0
2	router-1-1	0	dev=net(0)	OutNacks	0	0	0	0
2	router-1-1	0	dev=net(0)	DropNacks	0	0	0	0
2	router-1-1	0	dev=net(0)	InData	740.32	0	887	0
2	router-1-1	0	dev=net(0)	OutData	0	0	0	0
2	router-1-1	0	dev=net(0)	DropData	0	0	0	0
2	router-1-1	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
2	router-1-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
2	router-1-1	0	dev=net(0)	OutSatisfiedInterests	740.32	0	887	0
2	router-1-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
2	router-1-1	1	dev=net(1)	InInterests	749.28	0	887	0
2	router-1-1	1	dev=net(1)	OutInterests	0	0	0	0
2	router-1-1	1	dev=net(1)	DropInterests	0	0	0	0
2	router-1-1	1	dev=net(1)	InNacks	0	0	0	0
2	router-1-1	1	dev=net(1)	OutNacks	0	0	0	0
2	router-1-1	1	dev=net(1)	DropNacks	0	0	0	0
2	router-1-1	1	dev=net(1)	InData	0	0	0	0
2	router-1-1	1	dev=net(1)	OutData	740.32	829.889	887	994.349
2	router-1-1	1	dev=net(1)	DropData	0	0	0	0
2	router-1-1	1	dev=net(1)	InSatisfiedInterests	740.32	0	887	0
2	router-1-1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
2	router-1-1	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
2	router-1-1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
2	router-1-1	-1	all	SatisfiedInterests	740.32	0	887	0
2	router-1-1	-1	all	TimedOutInterests	0	0	0	0
2	good-leaf-2	0	dev=net(0)	InInterests	0	0	0	0
2	good-leaf-2	0	dev=net(0)	OutInterests	751.36	30.7777	888	36.4219
2	good-leaf-2	0	dev=net(0)	DropInterests	0	0	0	0
2	good-leaf-2	0	dev=net(0)	InNacks	0	0	0	0
2	good-leaf-2	0	dev=net(0)	OutNacks	0	0	0	0
2	good-leaf-2	0	dev=net(0)	DropNacks	0	0	0	0
2	good-leaf-2	0	dev=net(0)	InData	738.72	0	887	0
2	good-leaf-2	0	dev=net(0)	OutData	0	0	0	0
2	good-leaf-2	0	dev=net(0)	DropData	0	0	0	0
2	good-leaf-2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
2	good-leaf-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
2	good-leaf-2	0	dev=net(0)	OutSatisfiedInterests	738.72	0	887	0
2	good-leaf-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
2	good-leaf-2	1	dev=local(1)	InInterests	751.36	0	888	0
2	good-leaf-2	1	dev=local(1)	OutInterests	0	0	0	0
2	good-leaf-2	1	dev=local(1)	DropInterests	0	0	0	0
2	good-leaf-2	1	dev=local(1)	InNacks	0	0	0	0
2	good-leaf-2	1	dev=local(1)	OutNacks	0	0	0	0
2	good-leaf-2	1	dev=local(1)	DropNacks	0	0	0	0
2	good-leaf-2	1	dev=local(1)	InData	0	0	0	0
2	good-leaf-2	1	dev=local(1)	OutData	738.72	0	887	0
2	good-leaf-2	1	dev=local(1)	DropData	0	0	0	0
2	good-leaf-2	1	dev=local(1)	InSatisfiedInterests	738.72	0	887	0
2	good-leaf-2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
2	good-leaf-2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
2	good-leaf-2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
2	good-leaf-2	-1	all	SatisfiedInterests	738.72	0	887	0
2	good-leaf-2	-1	all	TimedOutInterests	0	0	0	0
3	producer-gw-root	0	dev=net(0)	InInterests	859.392	0	888	0
3	producer-gw-root	0	dev=net(0)	OutInterests	0	0	0	0
3	producer-gw-root	0	dev=net(0)	DropInterests	0	0	0	0
3	producer-gw-root	0	dev=net(0)	InNacks	0	0	0	0
3	producer-gw-root	0	dev=net(0)	OutNacks	0	0	0	0
3	producer-gw-root	0	dev=net(0)	DropNacks	0	0	0	0
3	producer-gw-root	0	dev=net(0)	InData	0	0	0	0
3	producer-gw-root	0	dev=net(0)	OutData	859.392	963.447	888	995.531
3	producer-gw-root	0	dev=net(0)	DropData	0	0	0	0
3	producer-gw-root	0	dev=net(0)	InSatisfiedInterests	859.392	0	888	0
3	producer-gw-root	0	dev=net(0)	InTimedOutInterests	0	0	0	0
3	producer-gw-root	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
3	producer-gw-root	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
3	producer-gw-root	1	dev=local(1)	InInterests	0	0	0	0
3	producer-gw-root	1	dev=local(1)	OutInterests	859.392	0	888	0
3	producer-gw-root	1	dev=local(1)	DropInterests	0	0	0	0
3	producer-gw-root	1	dev=local(1)	InNacks	0	0	0	0
3	producer-gw-root	1	dev=local(1)	OutNacks	0	0	0	0
3	producer-gw-root	1	dev=local(1)	DropNacks	0	0	0	0
3	producer-gw-root	1	dev=local(1)	InData	859.392	0	888	0
3	producer-gw-root	1	dev=local(1)	OutData	0	0	0	0
3	producer-gw-root	1	dev=local(1)	DropData	0	0	0	0
3	producer-gw-root	1	dev=local(1)	InSatisfiedInterests	0	0	0	0
3	producer-gw-root	1	dev=local(1)	InTimedOutInterests	0	0	0	0
3	producer-gw-root	1	dev=local(1)	OutSatisfiedInterests	859.392	0	888	0
3	producer-gw-root	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
3	producer-gw-root	-1	all	SatisfiedInterests	859.392	0	888	0
3	producer-gw-root	-1	all	TimedOutInterests	0	0	0	0
3	root2	0	dev=net(0)	InInterests	0	0	0	0
3	root2	0	dev=net(0)	OutInterests	859.68	35.2492	888	36.4219
3	root2	0	dev=net(0)	DropInterests	0	0	0	0
3	root2	0	dev=net(0)	InNacks	0	0	0	0
3	root2	0	dev=net(0)	OutNacks	0	0	0	0
3	root2	0	dev=net(0)	DropNacks	0	0	0	0
3	root2	0	dev=net(0)	InData	858.432	0	887	0
3	root2	0	dev=net(0)	OutData	0	0	0	0
3	root2	0	dev=net(0)	DropData	0	0	0	0
3	root2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
3	root2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
3	root2	0	dev=net(0)	OutSatisfiedInterests	858.432	0	887	0
3	root2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
3	root2	1	dev=net(1)	InInterests	859.68	0	888	0
3	root2	1	dev=net(1)	OutInterests	0	0	0	0
3	root2	1	dev=net(1)	DropInterests	0	0	0	0
3	root2	1	dev=net(1)	InNacks	0	0	0	0
3	root2	1	dev=net(1)	OutNacks	0	0	0	0
3	root2	1	dev=net(1)	DropNacks	0	0	0	0
3	root2	1	dev=net(1)	InData	0	0	0	0
3	root2	1	dev=net(1)	OutData	858.432	962.369	887	994.41
3	root2	1	dev=net(1)	DropData	0	0	0	0
3	root2	1	dev=net(1)	InSatisfiedInterests	858.432	0	887	0
3	root2	1	dev=net(1)	InTimedOutInterests	0	0	0	0
3	root2	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
3	root2	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
3	root2	-1	all	SatisfiedInterests	858.432	0	887	0
3	root2	-1	all	TimedOutInterests	0	0	0	0
3	root3	0	dev=net(0)	InInterests	0	0	0	0
3	root3	0	dev=net(0)	OutInterests	859.168	35.2293	887	36.3809
3	root3	0	dev=net(0)	DropInterests	0	0	0	0
3	root3	0	dev=net(0)	InNacks	0	0	0	0
3	root3	0	dev=net(0)	OutNacks	0	0	0	0
3	root3	0	dev=net(0)	DropNacks	0	0	0	0
3	root3	0	dev=net(0)	InData	858.112	0	887	0
3	root3	0	dev=net(0)	OutData	0	0	0	0
3	root3	0	dev=net(0)	DropData	0	0	0	0
3	root3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
3	root3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
3	root3	0	dev=net(0)	OutSatisfiedInterests	858.112	0	887	0
3	root3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
3	root3	2	dev=net(2)	InInterests	859.168	0	887	0
3	root3	2	dev=net(2)	OutInterests	0	0	0	0
3	root3	2	dev=net(2)	DropInterests	0	0	0	0
3	root3	2	dev=net(2)	InNacks	0	0	0	0
3	root3	2	dev=net(2)	OutNacks	0	0	0	0
3	root3	2	dev=net(2)	DropNacks	0	0	0	0
3	root3	2	dev=net(2)	InData	0	0	0	0
3	root3	2	dev=net(2)	OutData	858.112	962.009	887	994.41
3	root3	2	dev=net(2)	DropData	0	0	0	0
3	root3	2	dev=net(2)	InSatisfiedInterests	858.112	0	887	0
3	root3	2	dev=net(2)	InTimedOutInterests	0	0	0	0
3	root3	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
3	root3	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
3	root3	-1	all	SatisfiedInterests	858.112	0	887	0
3	root3	-1	all	TimedOutInterests	0	0	0	0
3	router-1-1	0	dev=net(0)	InInterests	0	0	0	0
3	router-1-1	0	dev=net(0)	OutInterests	859.456	35.2423	887	36.3809
3	router-1-1	0	dev=net(0)	DropInterests	0	0	0	0
3	router-1-1	0	dev=net(0)	InNacks	0	0	0	0
3	router-1-1	0	dev=net(0)	OutNacks	0	0	0	0
3	router-1-1	0	dev=net(0)	DropNacks	0	0	0	0
3	router-1-1	0	dev=net(0)	InData	858.464	0	888	0
3	router-1-1	0	dev=net(0)	OutData	0	0	0	0
3	router-1-1	0	dev=net(0)	DropData	0	0	0	0
3	router-1-1	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
3	router-1-1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
3	router-1-1	0	dev=net(0)	OutSatisfiedInterests	858.464	0	888	0
3	router-1-1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
3	router-1-1	1	dev=net(1)	InInterests	859.456	0	887	0
3	router-1-1	1	dev=net(1)	OutInterests	0	0	0	0
3	router-1-1	1	dev=net(1)	DropInterests	0	0	0	0
3	router-1-1	1	dev=net(1)	InNacks	0	0	0	0
3	router-1-1	1	dev=net(1)	OutNacks	0	0	0	0
3	router-1-1	1	dev=net(1)	DropNacks	0	0	0	0
3	router-1-1	1	dev=net(1)	InData	0	0	0	0
3	router-1-1	1	dev=net(1)	OutData	858.464	962.403	888	995.531
3	router-1-1	1	dev=net(1)	DropData	0	0	0	0
3	router-1-1	1	dev=net(1)	InSatisfiedInterests	858.464	0	888	0
3	router-1-1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
3	router-1-1	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
3	router-1-1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
3	router-1-1	-1	all	SatisfiedInterests	858.464	0	888	0
3	router-1-1	-1	all	TimedOutInterests	0	0	0	0
3	good-leaf-2	0	dev=net(0)	InInterests	0	0	0	0
3	good-leaf-2	0	dev=net(0)	OutInterests	859.872	35.2602	887	36.3809
3	good-leaf-2	0	dev=net(0)	DropInterests	0	0	0	0
3	good-leaf-2	0	dev=net(0)	InNacks	0	0	0	0
3	good-leaf-2	0	dev=net(0)	OutNacks	0	0	0	0
3	good-leaf-2	0	dev=net(0)	DropNacks	0	0	0	0
3	good-leaf-2	0	dev=net(0)	InData	858.144	0	888	0
3	good-leaf-2	0	dev=net(0)	OutData	0	0	0	0
3	good-leaf-2	0	dev=net(0)	DropData	0	0	0	0
3	good-leaf-2	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
3	good-leaf-2	0	dev=net(0)	InTimedOutInterests	0	0	0	0
3	good-leaf-2	0	dev=net(0)	OutSatisfiedInterests	858.144	0	888	0
3	good-leaf-2	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
3	good-leaf-2	1	dev=local(1)	InInterests	859.872	0	887	0
3	good-leaf-2	1	dev=local(1)	OutInterests	0	0	0	0
3	good-leaf-2	1	dev=local(1)	DropInterests	0	0	0	0
3	good-leaf-2	1	dev=local(1)	InNacks	0	0	0	0
3	good-leaf-2	1	dev=local(1)	OutNacks	0	0	0	0
3	good-leaf-2	1	dev=local(1)	DropNacks	0	0	0	0
3	good-leaf-2	1	dev=local(1)	InData	0	0	0	0
3	good-leaf-2	1	dev=local(1)	OutData	858.144	0	888	0
3	good-leaf-2	1	dev=local(1)	DropData	0	0	0	0
3	good-leaf-2	1	dev=local(1)	InSatisfiedInterests	858.144	0	888	0
3	good-leaf-2	1	dev=local(1)	InTimedOutInterests	0	0	0	0
3	good-leaf-2	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
3	good-leaf-2	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
3	good-leaf-2	-1	all	SatisfiedInterests	858.144	0	888	0
3	good-leaf-2	-1	all	TimedOutInterests	0	0	0	0
4	producer-gw-root	0	dev=net(0)	InInterests	881.478	0	887	0
4	producer-gw-root	0	dev=net(0)	OutInterests	0	0	0	0
